id,buggy-org,buggy,fixed-org,fixed,check1,check2
1349,"public TYPE_1 METHOD_1 ( int VAR_1 ) { if ( VAR_2 ) return METHOD_2 ( VAR_3 . get ( VAR_1 ) ) ; return VAR_4 . get ( VAR_1 ) ; } 
","public TYPE_1 METHOD_1 ( int VAR_1 ) { if ( VAR_2 ) return METHOD_2 ( VAR_3 . get ( VAR_1 ) ) ; return VAR_4 . get ( VAR_1 ) ; } 
","public TYPE_1 METHOD_1 ( int position ) { if ( VAR_2 ) return METHOD_2 ( VAR_3 . get ( position ) ) ; return VAR_4 . get ( position ) ; } 
","public TYPE_1 METHOD_1 ( int VAR_1 ) { if ( VAR_2 ) return METHOD_2 ( VAR_3 . get ( VAR_1 ) ) ; return VAR_4 . get ( posVAR_1; } 
",-2,-2
45751,"public static void main ( java.lang.String [ ] args ) { try { new TYPE_1 ( ) ; } catch ( java.io.IOException VAR_1 ) { TYPE_1 . METHOD_1 ( new TYPE_2 ( VAR_2 ) , VAR_1 ) ; } } 
","public static void main ( java.lang.String [ ] args ) { try { new TYPE_1 ( ) ; } catch ( java.io.IOException VAR_1 ) { TYPE_1 . METHOD_1 ( new TYPE_2 ( VAR_2 ) , VAR_1 ) ; } } 
","public static void main ( java.lang.String [ ] args ) { try { new TYPE_1 ( ) ; } catch ( java.lang.Throwable t ) { TYPE_1 . METHOD_1 ( new TYPE_2 ( VAR_2 ) , t ) ; } } 
","public static void main ( java.lang.String [ ] args ) { try { new TYPE_1 ( ) ; } catch ( java.lang.Throwable VAR_1 ) { TYPE_1 . METHOD_1 ( new TYPE_2 ( VAR_2 ) , VAR_1 ) ; } } 
",-2,-2
45921,"public void METHOD_1 ( long n ) { if ( n <= ( VAR_1 ) ) { VAR_2 . METHOD_1 ( ( ( int ) ( n ) ) ) ; } else { VAR_2 . METHOD_1 ( VAR_1 ) ; } } 
","public void METHOD_1 ( long n ) { if ( n <= ( VAR_1 ) ) { VAR_2 . METHOD_1 ( ( ( int ) ( n ) ) ) ; } else { VAR_2 . METHOD_1 ( VAR_1 ) ; } } 
","public void METHOD_1 ( long n ) { VAR_2 . METHOD_1 ( n ) ; } 
","public void METHOD_1 ( long n ) { VAR_2 . METHOD_1 ( VAR_1 ) ; } 
",1,1
45627,"public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_2 ) { VAR_3 . METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ; VAR_3 . METHOD_4 ( VAR_1 ) ; VAR_4 . setText ( VAR_1 ) ; METHOD_5 ( VAR_3 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_2 ) { VAR_3 . METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ; VAR_3 . METHOD_4 ( VAR_1 ) ; VAR_4 . setText ( VAR_1 ) ; METHOD_5 ( VAR_3 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_2 ) { VAR_3 . METHOD_2 ( VAR_2 . toString ( ) ) ; VAR_3 . METHOD_4 ( VAR_1 ) ; VAR_4 . setText ( VAR_1 ) ; METHOD_5 ( VAR_3 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_2 ) { VAR_3 . METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ; VAR_3 . METHOD_4 ( VAR_1 ) ; VAR_4 . setText ( VAR_1 ) ; METHOD_5 ( VAR_3 ) ; } 
",-2,-2
1924,"public static TYPE_1 METHOD_1 ( android.content.Context context ) { TYPE_2 . init ( context ) ; return TYPE_2 . get ( ) . new TYPE_3 ( ) ; } 
","public static TYPE_1 METHOD_1 ( android.content.Context context ) { TYPE_2 . init ( context ) ; return TYPE_2 . get ( ) . new TYPE_3 ( ) ; } 
","public static TYPE_2 get ( android.content.Context context ) { return new TYPE_2 ( context ) ; } 
","public static TYPE_2 METHOD_1 ( android.content.Context context ) { return new TYPE_2 ( context ) ; } 
",-2,-2
6483,"public void METHOD_1 ( android.view.View view , int VAR_1 ) ; 
","public void METHOD_1 ( android.view.View view , int VAR_1 ) ; 
","public void METHOD_1 ( android.view.View view , int position ) ; 
","public void METHOD_1 ( android.view.View view , int VAR_1 ) ; 
",-2,-2
24347,"public static boolean isEmpty ( byte [ ] VAR_1 ) { return ( VAR_1 == null ) || ( ( VAR_1 . length ) == 0 ) ; } 
","public static boolean isEmpty ( byte [ ] VAR_1 ) { return ( VAR_1 == null ) || ( ( VAR_1 . length ) == 0 ) ; } 
","public static boolean isEmpty ( byte [ ] value ) { return ( value == null ) || ( ( value . length ) == 0 ) ; } 
","public static boolean isEmpty ( byte [ ] VAR_1 ) { return ( VAR_1 == null ) || ( ( value . length ) == 0 ) ; } 
",-2,-2
21693,"public void set ( java.lang.String key , java.lang.Object value , int VAR_1 ) { VAR_2 . METHOD_1 ( ( ( VAR_3 ) + key ) , value ) ; } 
","public void set ( java.lang.String key , java.lang.Object value , int VAR_1 ) { VAR_2 . METHOD_1 ( ( ( VAR_3 ) + key ) , value ) ; } 
","public void set ( java.lang.String key , java.lang.Object value , int VAR_1 ) { this . set ( key , value ) ; } 
","public void set ( java.lang.String key , java.lang.Object value , int VAR_1 ) { this . METHOD_1 ( key , value ) ; } 
",-2,-2
19916,"private static TYPE_1 METHOD_1 ( TYPE_2 data , java.lang.String VAR_1 , java.lang.String target ) throws java.io.IOException { java.util.Map < java.lang.String , java.lang.String > params = TYPE_3 . METHOD_2 ( data , VAR_1 ) ; return new TYPE_1 ( target , VAR_2 , VAR_3 , params ) ; } 
","private static TYPE_1 METHOD_1 ( TYPE_2 data , java.lang.String VAR_1 , java.lang.String target ) throws java.io.IOException { java.util.Map < java.lang.String , java.lang.String > params = TYPE_3 . METHOD_2 ( data , VAR_1 ) ; return new TYPE_1 ( target , VAR_2 , VAR_3 , params ) ; } 
","private static TYPE_1 METHOD_1 ( TYPE_2 data , java.lang.String source , java.lang.String target ) throws java.io.IOException { java.util.Map < java.lang.String , java.lang.String > params = TYPE_3 . METHOD_2 ( data , source ) ; return new TYPE_1 ( target , VAR_2 , VAR_3 , params ) ; } 
","private static TYPE_1 METHOD_1 ( TYPE_2 data , java.lang.String VAR_1 , java.lang.String target ) throws java.io.IOException { java.util.Map < java.lang.String , java.lang.String > params = TYPE_3 . METHOD_2 ( data , VAR_1 ) ; return new TYPE_1 ( target , VAR_2 , VAR_3 , params ) ; } 
",-2,-2
10925,"public static void METHOD_1 ( byte [ ] data , int VAR_1 , int VAR_2 , int length ) { } 
","public static void METHOD_1 ( byte [ ] data , int VAR_1 , int VAR_2 , int length ) { } 
","public static void METHOD_1 ( byte [ ] data , int x , int y , int VAR_2 , int length ) { } 
","public static void METHOD_1 ( byte [ ] data , int VAR_1 , int y , int VAR_2 , int length ) { } 
",-2,-2
5184,"public void METHOD_1 ( int VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 . METHOD_3 ( 1 ) ; VAR_5 . setText ( VAR_1 ) ; VAR_6 . METHOD_2 ( VAR_7 ) ; } 
","public void METHOD_1 ( int VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 . METHOD_3 ( 1 ) ; VAR_5 . setText ( VAR_1 ) ; VAR_6 . METHOD_2 ( VAR_7 ) ; } 
","public void METHOD_1 ( java.lang.String message ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 . METHOD_3 ( 1 ) ; VAR_5 . setText ( message ) ; VAR_6 . METHOD_2 ( VAR_7 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 . METHOD_3 ( 1 ) ; VAR_5 . setText ( VAR_1 ) ; VAR_6 . METHOD_2 ( VAR_7 ) ; } 
",-2,-2
11427,"public void METHOD_1 ( ) { java.io.File file = new TYPE_1 ( ) . METHOD_2 ( ) ; java.lang.String VAR_1 = TYPE_2 . METHOD_3 ( STRING_1 ) ; java.io.File VAR_2 = new java.io.File ( VAR_1 , STRING_2 ) ; assertEquals ( VAR_2 , file ) ; } 
","public void METHOD_1 ( ) { java.io.File file = new TYPE_1 ( ) . METHOD_2 ( ) ; java.lang.String VAR_1 = TYPE_2 . METHOD_3 ( STRING_1 ) ; java.io.File VAR_2 = new java.io.File ( VAR_1 , STRING_2 ) ; assertEquals ( VAR_2 , VAR_2 ) ; } 
","public void METHOD_1 ( ) { java.io.File file = new TYPE_1 ( ) . METHOD_2 ( ) ; java.lang.String VAR_1 = TYPE_2 . METHOD_3 ( STRING_1 ) ; java.io.File VAR_2 = new java.io.File ( VAR_1 , STRING_2 ) ; assertEquals ( file , VAR_2 ) ; } 
","public void METHOD_1 ( ) { java.io.File file = new TYPE_1 ( ) . METHOD_2 ( ) ; java.lang.String VAR_1 = TYPE_2 . METHOD_3 ( STRING_1 ) ; java.io.File VAR_2 = new java.io.File ( VAR_1 , STRING_2 ) ; assertEquals ( VAR_2 , VAR_2 ) ; } 
",-2,-2
32785,"public java.util.Date METHOD_1 ( ) { return ( ( java.util.Date ) ( VAR_1 . getTime ( ) . METHOD_2 ( ) ) ) ; } 
","public java.util.Date METHOD_1 ( ) { return ( ( java.util.Date ) ( VAR_1 . METHOD_2 ( ) . METHOD_2 ( ) ) ) ; } 
","public java.util.Calendar METHOD_1 ( ) { return ( ( java.util.Calendar ) ( VAR_1 . METHOD_2 ( ) ) ) ; } 
","public java.util.Calendar METHOD_1 ( ) { return ( ( java.util.Calendar ) ( VAR_1 . METHOD_2 ( ) ) ) ; } 
",-2,-2
35954,"public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 . getValue ( ) . toString ( ) . equals ( ""false"" ) ) { VAR_2 = true ; VAR_3 = 0 ; VAR_4 . METHOD_2 ( ) ; } } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 . getValue ( ) . toString ( ) . equals ( ""false"" ) ) { VAR_2 = true ; VAR_3 = 0 ; VAR_4 . METHOD_2 ( ) ; } } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 . getValue ( ) . toString ( ) . equals ( ""false"" ) ) { VAR_2 = true ; VAR_3 = 0 ; VAR_4 . setText ( null ) ; } } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 . getValue ( ) . toString ( ) . equals ( ""false"" ) ) { VAR_2 = true ; VAR_3 = 0 ; VAR_4 . METHOD_2 ( null ) ; } } 
",-2,-2
40983,"private void METHOD_1 ( ) { for ( int index = 0 ; index < ( VAR_1 . size ( ) ) ; index ++ ) { VAR_2 . METHOD_2 ( VAR_1 . get ( ) ) ; } } 
","private void METHOD_1 ( ) { for ( int index = 0 ; index < ( VAR_1 . size ( ) ) ; index ++ ) { VAR_2 . METHOD_2 ( VAR_1 . get ( ) ) ; } } 
","private void METHOD_1 ( ) { for ( int index = 0 ; index < ( VAR_1 . size ( ) ) ; index ++ ) { VAR_2 . METHOD_2 ( VAR_1 . get ( index ) . toString ( ) ) ; } } 
","private void METHOD_1 ( ) { for ( int index = 0 ; index < ( VAR_1 . size ( ) ) ; index ++ ) { VAR_2 . METHOD_2 ( VAR_1 . get ( index ) . METHOD_2 ( ) ) ; } } 
",-2,-2
26010,"public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = METHOD_2 ( name ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = METHOD_2 ( VAR_1 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = METHOD_2 ( VAR_1 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = METHOD_2 ( VAR_1 ) ; } 
",-2,-2
18432,"public void METHOD_1 ( TYPE_1 VAR_1 ) { this . METHOD_1 ( VAR_1 . METHOD_2 ( ) , VAR_1 . METHOD_3 ( ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { this . METHOD_1 ( VAR_1 . METHOD_2 ( ) , VAR_1 . METHOD_3 ( ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { this . METHOD_1 ( VAR_1 . METHOD_2 ( ) . getId ( ) , VAR_1 . METHOD_3 ( ) . getId ( ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { this . METHOD_1 ( VAR_1 . METHOD_2 ( ) . METHOD_1 ( ) , VAR_1 . METHOD_3 ( ) . getId ( ) ) ; } 
",-2,-2
20535,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { VAR_2 . METHOD_1 ( VAR_1 ) ; TYPE_3 msg = new TYPE_3 ( VAR_3 , TYPE_4 . METHOD_2 ( ) ) ; return TYPE_1 . METHOD_3 ( ) . METHOD_4 ( msg ) . build ( ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { VAR_2 . METHOD_1 ( VAR_1 ) ; TYPE_3 msg = new TYPE_3 ( VAR_3 , TYPE_4 . METHOD_2 ( ) ) ; return TYPE_1 . METHOD_3 ( ) . METHOD_4 ( msg ) . build ( ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { VAR_2 . METHOD_1 ( VAR_1 ) ; return TYPE_1 . METHOD_3 ( ) . build ( ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { VAR_2 . METHOD_1 ( VAR_1 ) ; return TYPE_1 . METHOD_3 ( ) . METHOD_4 ( ) ; } 
",1,1
7595,"public java.lang.String toString ( ) { return ( ( VAR_1 . METHOD_1 ( ) ) + STRING_1 ) + ( position ) ; } 
","public java.lang.String METHOD_1 ( ) { return ( ( VAR_1 . METHOD_1 ( ) ) + STRING_1 ) + ( position ) ; } 
","public java.lang.String METHOD_1 ( ) { return VAR_1 . METHOD_1 ( ) ; } 
","public java.lang.String METHOD_1 ( ) { return VAR_1 . METHOD_1 ( ) ; } 
",-2,-2
42288,"public void METHOD_1 ( java.lang.Throwable VAR_1 ) { VAR_2 . remove ( VAR_3 ) ; } 
","public void METHOD_1 ( java.lang.Throwable VAR_1 ) { VAR_2 . remove ( VAR_3 ) ; } 
","public void METHOD_1 ( java.lang.Throwable t ) { VAR_2 . remove ( VAR_3 ) ; } 
","public void METHOD_1 ( java.lang.Throwable VAR_1 ) { VAR_2 . remove ( VAR_3 ) ; } 
",-2,-2
46123,"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , TYPE_1 . METHOD_3 ( ) . add ( STRING_2 , STRING_2 ) ) ; assertEquals ( STRING_2 , VAR_1 . METHOD_4 ( 0 ) . get ( STRING_2 ) ) ; } 
","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , TYPE_1 . METHOD_3 ( ) . add ( STRING_2 , STRING_2 ) ) ; assertEquals ( STRING_2 , VAR_1 . METHOD_4 ( 0 ) . get ( STRING_2 ) ) ; } 
","public void METHOD_1 ( ) { list . METHOD_2 ( STRING_1 , TYPE_1 . METHOD_3 ( ) . add ( STRING_2 , STRING_2 ) ) ; assertEquals ( STRING_2 , list . METHOD_4 ( 0 ) . get ( STRING_2 ) ) ; } 
","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , TYPE_1 . METHOD_3 ( ) . add ( STRING_2 , STRING_2 ) ) ; assertEquals ( STRING_2 , VAR_1 . METHOD_4 ( 0 ) . get ( STRING_2 ) ) ; } 
",-2,-2
16952,"public void METHOD_1 ( java.lang.String name , java.lang.String VAR_1 ) { java.lang.String VAR_2 = new TYPE_1 ( ) . METHOD_2 ( TYPE_2 . METHOD_3 ( VAR_3 ) , new java.util.HashMap < java.lang.String , java.lang.Object > ( ) ) ; TYPE_3 . METHOD_4 ( VAR_2 , VAR_1 ) ; } 
","public void METHOD_1 ( java.lang.String name , java.lang.String VAR_1 ) { java.lang.String VAR_2 = new TYPE_1 ( ) . METHOD_2 ( TYPE_2 . METHOD_3 ( VAR_3 ) , new java.util.HashMap < java.lang.String , java.lang.Object > ( ) ) ; TYPE_3 . METHOD_4 ( VAR_2 , VAR_1 ) ; } 
","public void METHOD_1 ( java.lang.String name , java.lang.String VAR_1 ) { java.lang.String VAR_2 = new TYPE_1 ( ) . METHOD_2 ( TYPE_2 . METHOD_3 ( name ) , new java.util.HashMap < java.lang.String , java.lang.Object > ( ) ) ; TYPE_3 . METHOD_4 ( VAR_2 , VAR_1 ) ; } 
","public void METHOD_1 ( java.lang.String name , java.lang.String VAR_1 ) { java.lang.String VAR_2 = new TYPE_1 ( ) . METHOD_2 ( TYPE_2 . METHOD_3 ( VAR_3 ) , new java.util.HashMap < java.lang.String , java.lang.Object > ( ) ) ; TYPE_3 . METHOD_4 ( VAR_2 , VAR_1 ) ; } 
",-2,-2
10338,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) throws java.lang.Exception { TYPE_3 context = TYPE_3 . METHOD_2 ( ) ; TYPE_4 VAR_2 = new TYPE_4 ( VAR_3 , VAR_1 ) ; context . METHOD_3 ( ) ; return VAR_2 . METHOD_4 ( ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) throws java.lang.Exception { TYPE_3 context = TYPE_3 . METHOD_2 ( ) ; TYPE_4 VAR_2 = new TYPE_4 ( VAR_3 , VAR_1 ) ; context . METHOD_3 ( ) ; return VAR_2 . METHOD_4 ( ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) throws java.lang.Exception { TYPE_3 context = TYPE_3 . METHOD_2 ( ) ; try { TYPE_4 VAR_2 = new TYPE_4 ( VAR_3 , VAR_1 ) ; return VAR_2 . execute ( ) ; } finally { context . METHOD_3 ( ) ; } } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) throws java.lang.Exception { TYPE_3 context = TYPE_3 . METHOD_2 ( ) ; try { TYPE_4 VAR_2 = new TYPE_4 ( VAR_3 , VAR_1 ) ; return VAR_2 . METHOD_4 ( ) ; } finally { context . METHOD_3 ( ) ; } } 
",-2,-2
46554,"public void METHOD_1 ( final TYPE_1 event ) { if ( VAR_1 . getSelection ( ) ) { VAR_2 . METHOD_2 ( false ) ; METHOD_3 ( ) ; } } 
","public void METHOD_1 ( final TYPE_1 event ) { if ( VAR_1 . METHOD_2 ( ) ) { VAR_2 . METHOD_2 ( false ) ; METHOD_3 ( ) ; } } 
","public void METHOD_1 ( final TYPE_1 event ) { if ( VAR_2 . getSelection ( ) ) { VAR_1 . METHOD_2 ( false ) ; METHOD_3 ( ) ; } } 
","public void METHOD_1 ( final TYPE_1 event ) { if ( VAR_2 . METHOD_2 ( ) ) { VAR_1 . METHOD_2 ( false ) ; METHOD_3 ( ) ; } } 
",0,0
40615,"private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 node ) { return METHOD_2 ( VAR_1 . METHOD_3 ( ) , java.lang.String . METHOD_4 ( node . getValue ( ) ) ) ; } 
","private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 node ) { return METHOD_2 ( VAR_1 . METHOD_3 ( ) , java.lang.String . METHOD_4 ( node . getValue ( ) ) ) ; } 
","private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 node ) { return METHOD_2 ( node . METHOD_3 ( ) , java.lang.String . METHOD_4 ( node . getValue ( ) ) ) ; } 
","private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 node ) { return METHOD_2 ( VAR_1 . METHOD_3 ( ) , java.lang.String . METHOD_4 ( node . getValue ( ) ) ) ; } 
",-2,-2
22937,"public void add ( float VAR_1 , float VAR_2 , float b ) { VAR_3 . x += VAR_1 ; VAR_3 . y += VAR_2 ; VAR_4 += VAR_2 ; METHOD_1 ( ) ; } 
","public void add ( float VAR_1 , float VAR_2 , float b ) { VAR_3 . x += VAR_1 ; VAR_3 . y += VAR_2 ; VAR_4 += VAR_2 ; METHOD_1 ( ) ; } 
","public void add ( float VAR_1 , float VAR_2 , float b ) { VAR_3 . x += VAR_1 ; VAR_3 . y += VAR_2 ; VAR_4 += b ; METHOD_1 ( ) ; } 
","public void add ( float VAR_1 , float VAR_2 , float b ) { VAR_3 . x += VAR_1 ; VAR_3 . y += VAR_2 ; VAR_4 += VAR_2 ; METHOD_1 ( ) ; } 
",-2,-2
45137,"void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 VAR_2 : ( ( TYPE_3 ) ( VAR_1 ) ) . METHOD_2 ( ) . METHOD_3 ( ) ) { METHOD_4 ( event , VAR_2 ) ; } } 
","void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 VAR_2 : ( ( TYPE_3 ) ( VAR_1 ) ) . METHOD_2 ( ) . METHOD_3 ( ) ) { METHOD_4 ( VAR_1 , VAR_2 ) ; } } 
","void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 VAR_2 : ( ( TYPE_3 ) ( VAR_1 ) ) . METHOD_2 ( ) . METHOD_3 ( ) ) { METHOD_4 ( VAR_1 , VAR_2 ) ; } } 
","void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 VAR_2 : ( ( TYPE_3 ) ( VAR_1 ) ) . METHOD_2 ( ) . METHOD_3 ( ) ) { METHOD_4 ( VAR_1 , VAR_2 ) ; } } 
",-2,-2
12383,"public void delete ( TYPE_1 message ) { VAR_1 . METHOD_1 ( message . getId ( ) ) ; } 
","public void delete ( TYPE_1 message ) { VAR_1 . METHOD_1 ( message . getId ( ) ) ; } 
","public void delete ( TYPE_1 message ) { VAR_1 . delete ( message ) ; } 
","public void delete ( TYPE_1 message ) { VAR_1 . METHOD_1 ( message ) ; } 
",-2,-2
18157,"private java.lang.String METHOD_1 ( java.util.Map VAR_1 , java.lang.String name , java.lang.String VAR_2 ) { java.lang.String value = VAR_1 . get ( VAR_3 ) . toString ( ) ; if ( value == null ) { return VAR_2 ; } return value ; } 
","private java.lang.String METHOD_1 ( java.util.Map VAR_1 , java.lang.String name , java.lang.String VAR_2 ) { java.lang.String value = VAR_1 . get ( VAR_3 ) . toString ( ) ; if ( value == null ) { return VAR_2 ; } return value ; } 
","private java.lang.String METHOD_1 ( java.util.Map VAR_1 , java.lang.String name , java.lang.String VAR_2 ) { java.lang.String value = VAR_1 . get ( name ) . toString ( ) ; if ( value == null ) { return VAR_2 ; } return value ; } 
","private java.lang.String METHOD_1 ( java.util.Map VAR_1 , java.lang.String name , java.lang.String VAR_2 ) { java.lang.String value = VAR_1 . get ( VAR_3 ) . toString ( ) ; if ( value == null ) { return VAR_2 ; } return value ; } 
",-2,-2
18395,"public TYPE_1 METHOD_1 ( ) throws java.lang.Exception { VAR_1 . METHOD_1 ( ) ; return this ; } 
","public TYPE_1 METHOD_1 ( ) throws java.lang.Exception { VAR_1 . METHOD_1 ( ) ; return this ; } 
","public TYPE_1 start ( ) throws java.lang.Exception { VAR_1 . start ( ) ; VAR_1 . METHOD_1 ( ) ; return this ; } 
","public TYPE_1 METHOD_1 ( ) throws java.lang.Exception { VAR_1 . start ( ) ; VAR_1 . METHOD_1 ( ) ; return this ; } 
",-2,-2
31874,"public static TYPE_1 METHOD_1 ( TYPE_2 position , TYPE_3 VAR_1 , TYPE_3 VAR_2 , java.lang.String key , java.lang.Object ... args ) { return TYPE_4 . METHOD_1 ( position , VAR_1 , VAR_2 , STRING_1 , STRING_2 , key , args ) ; } 
","public static TYPE_1 METHOD_1 ( TYPE_2 position , TYPE_3 VAR_1 , TYPE_3 VAR_2 , java.lang.String key , java.lang.Object ... args ) { return TYPE_4 . METHOD_1 ( position , VAR_1 , VAR_2 , STRING_1 , STRING_2 , STRING_2 , args ) ; } 
","public static TYPE_1 METHOD_1 ( TYPE_2 position , TYPE_3 VAR_1 , TYPE_3 VAR_2 , java.lang.String key , java.lang.Object ... args ) { return TYPE_4 . METHOD_1 ( position , VAR_1 , VAR_2 , key , STRING_1 , STRING_2 , args ) ; } 
","public static TYPE_1 METHOD_1 ( TYPE_2 position , TYPE_3 VAR_1 , TYPE_3 VAR_2 , java.lang.String key , java.lang.Object ... args ) { return TYPE_4 . METHOD_1 ( position , VAR_1 , VAR_2 , STRING_1 , STRING_1 , STRING_2 , args ) ; } 
",-2,-2
42159,"public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 ) throws TYPE_3 { return TYPE_1 . METHOD_2 ( java.lang.Long . METHOD_3 ( VAR_1 ) ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 ) throws TYPE_3 { return TYPE_1 . METHOD_2 ( java.lang.Long . METHOD_3 ( VAR_1 ) ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 ) throws TYPE_3 { return TYPE_1 . METHOD_2 ( java.lang.Long.parseLong ( VAR_1 ) ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 ) throws TYPE_3 { return TYPE_1 . METHOD_2 ( java.lang.Long.METHOD_3 ( VAR_1 ) ) ; } 
",-2,-2
13737,"public float METHOD_1 ( java.lang.String key , float VAR_1 ) { try { return getInt ( key ) ; } catch ( TYPE_1 | TYPE_2 VAR_2 ) { return VAR_1 ; } } 
","public float METHOD_1 ( java.lang.String key , float VAR_1 ) { try { return METHOD_1 ( key ) ; } catch ( TYPE_1 | TYPE_2 VAR_2 ) { return VAR_1 ; } } 
","public float METHOD_1 ( java.lang.String key , float VAR_1 ) { try { return METHOD_1 ( key ) ; } catch ( TYPE_1 | TYPE_2 VAR_2 ) { return VAR_1 ; } } 
","public float METHOD_1 ( java.lang.String key , float VAR_1 ) { try { return METHOD_1 ( key ) ; } catch ( TYPE_1 | TYPE_2 VAR_2 ) { return VAR_1 ; } } 
",-2,-2
4263,"private java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { if ( VAR_1 == null ) { VAR_2 . METHOD_2 ( STRING_1 , VAR_3 , VAR_1 ) ; return TYPE_1 . METHOD_3 ( ) ; } return VAR_1 ; } 
","private java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { if ( VAR_1 == null ) { VAR_2 . METHOD_2 ( STRING_1 , VAR_3 , VAR_1 ) ; return TYPE_1 . METHOD_3 ( ) ; } return VAR_1 ; } 
","private java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { if ( VAR_1 == null ) { java.lang.String id = TYPE_1 . METHOD_3 ( ) ; VAR_2 . METHOD_2 ( STRING_1 , VAR_3 , id ) ; return id ; } return VAR_1 ; } 
","private java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { if ( VAR_1 == null ) { java.lang.String id = TYPE_1 . METHOD_3 ( ) ; VAR_2 . METHOD_2 ( STRING_1 , VAR_3 , VAR_1 ) ; return id ; } return VAR_1 ; } 
",-2,-2
15237,"public TYPE_1 < TYPE_2 > METHOD_1 ( ) { TYPE_1 < TYPE_2 > response = new TYPE_1 < TYPE_2 > ( VAR_1 . METHOD_2 ( ) . build ( ) , VAR_2 ) ; return response ; } 
","public TYPE_1 < TYPE_2 > METHOD_1 ( ) { TYPE_1 < TYPE_2 > response = new TYPE_1 < TYPE_2 > ( VAR_1 . METHOD_2 ( ) . build ( ) , VAR_2 ) ; return response ; } 
","public TYPE_1 < TYPE_2 > get ( ) { TYPE_1 < TYPE_2 > response = new TYPE_1 < TYPE_2 > ( VAR_1 . METHOD_2 ( ) . build ( ) , VAR_2 ) ; return response ; } 
","public TYPE_1 < TYPE_2 > METHOD_1 ( ) { TYPE_1 < TYPE_2 > response = new TYPE_1 < TYPE_2 > ( VAR_1 . METHOD_2 ( ) . build ( ) , VAR_2 ) ; return response ; } 
",2,2
